,movieID,title,genres,imdb_url,title_noyear,imdb_rating,certification,runtime,genre,release_date,color,country,language,production_company,cast
3207,3276,Gun Shy (2000),Comedy,http://www.imdb.com/title/tt0171356/,Gun Shy (2000),5.7,R,PT1H41M,"['Comedy', 'Crime', 'Romance']",2000-03-09,Color,['USA'],['English'],"[' Hollywood Pictures', ' Fortis Films']","{'director': ['Eric Blakeney'], 'creator': ['Eric Blakeney'], 'actor': ['Liam Neeson', 'Sandra Bullock', 'Oliver Platt', 'José Zúñiga']}"
3208,3277,,Drama,,Beloved/Friend (Amigo/Amado),,,,,,,,,,
3209,3278,Gendernauts - Eine Reise durch die Geschlechter (1999),Documentary,http://www.imdb.com/title/tt0192069/,Gendernauts (1999),5.8,Not Rated,PT1H27M,Documentary,1999-03-10,Color,"['USA', 'Germany']",['English'],[' Hyena Films'],"{'director': ['Monika Treut'], 'creator': ['Monika Treut'], 'actor': ['Susan Stryker', 'Texas Tomboy', 'Annie Sprinkle', 'Jordi Jones']}"
3210,3279,Knockout ,Action|Adventure,http://www.imdb.com/title/tt0645573/,Knockout (1999),,,,Drama,1999-10-19,,[],[],[],"{'director': ['Wolfgang Dickmann'], 'creator': ['Jens Jendrich'], 'actor': ['Manfred Stücklschwaiger', 'Sabine Petzl', 'Rainer Grenkowitz', 'Anja Freese']}"
3211,3280,Last of the Summer Wine ,Horror,http://www.imdb.com/title/tt0069602/,"Baby, The (1973)",7.1,TV-PG,30 min,Comedy,1973-01-04,Color,['UK'],['English'],[' British Broadcasting Corporation (BBC)'],"{'creator': ['Roy Clarke'], 'actor': ['Peter Sallis', 'Jane Freeman', 'Kathy Staff', 'Robert Fyfe']}"
3212,3281,The Brandon Teena Story (1998),Documentary,http://www.imdb.com/title/tt0144801/,"Brandon Teena Story, The (1998)",7.3,Not Rated,PT1H29M,"['Documentary', 'Biography']",1998-09-23,Color,['USA'],['English'],[' Bless Bless Productions'],"{'director': ['Susan Muska', 'Gréta Olafsdóttir'], 'creator': [], 'actor': ['Daphne', 'Reanna', 'Gina', 'Shaun']}"
3213,3282,Different for Girls (1996),Comedy,http://www.imdb.com/title/tt0116102/,Different for Girls (1996),6.7,R,PT1H32M,"['Comedy', 'Drama', 'Romance']",1996-11-21,Color,"['UK', 'France']",['English'],"[' British Broadcasting Corporation (BBC)', ' CiBy 2000', ' Isobel Griffiths Limited']","{'director': ['Richard Spence'], 'creator': ['Tony Marchant'], 'actor': ['Steven Mackintosh', 'Rupert Graves', 'Miriam Margolyes', 'Saskia Reeves']}"
3214,3283,Minnie and Moskowitz (1971),Action,http://www.imdb.com/title/tt0067433/,Minnie and Moskowitz (1971),7.4,GP,PT1H54M,"['Comedy', 'Drama', 'Romance']",1972-07-21,Color,['USA'],['English'],"[' Faces Music', ' Universal Pictures']","{'director': ['John Cassavetes'], 'creator': ['John Cassavetes'], 'actor': ['Gena Rowlands', 'Seymour Cassel', 'Val Avery', 'Timothy Carey']}"
3215,3284,They Might Be Giants (1971),Comedy|Romance,http://www.imdb.com/title/tt0067848/,They Might Be Giants (1971),7,G,PT1H38M,"['Comedy', 'Mystery', 'Romance']",1971-06-09,Color,['USA'],['English'],"[' Universal Pictures', ' Newman-Foreman Company']","{'director': ['Anthony Harvey'], 'creator': ['James Goldman', 'James Goldman'], 'actor': ['George C. Scott', 'Joanne Woodward', 'Jack Gilford', 'Lester Rawlins']}"
3216,3285,Beach Head 2000 (2000),Adventure|Drama,http://www.imdb.com/title/tt5852168/,"Beach, The (2000)",3.8,T,,Action,2000-06-14,Color,['USA'],['English'],[' Digital Fusion'],{'creator': []}
3217,3286,Snow Day (2000),Comedy,http://www.imdb.com/title/tt0184907/,Snow Day (2000),5,PG,PT1H29M,"['Adventure', 'Comedy', 'Family']",2000-02-11,Color,['USA'],['English'],"[' MFF Feature Film Productions', ' New Faction Pictures', ' Nickelodeon Movies']","{'director': ['Chris Koch'], 'creator': ['Will McRobb', 'Chris Viscardi'], 'actor': ['Chevy Chase', 'Mark Webber', 'Schuyler Fisk', 'Chris Elliott']}"
3218,3287,The Tigger Movie (2000),Animation|Children's,http://www.imdb.com/title/tt0220099/,"Tigger Movie, The (2000)",6.3,G,PT1H17M,"['Animation', 'Comedy', 'Drama', 'Family', 'Musical']",2000-02-11,Color,"['USA', 'Japan']",['English'],"[' Disney Television Animation', ' Disneytoon Studios']","{'director': ['Jun Falkenstein'], 'creator': ['Eddie Guzelian', 'Jun Falkenstein', 'A.A. Milne'], 'actor': ['Jim Cummings', 'Nikita Hopkins', 'Ken Sansom', 'John Fiedler']}"
3219,3288,Cotton Mary (1999),Drama,http://www.imdb.com/title/tt0159373/,Cotton Mary (1999),5.3,R,PT2H4M,Drama,1999-12-17,Color,"['France', 'UK', 'USA']",['English'],[' Merchant Ivory Productions'],"{'director': ['Ismail Merchant', 'Madhur Jaffrey'], 'creator': ['Alexandra Viets'], 'actor': ['Greta Scacchi', 'Madhur Jaffrey', 'James Wilby', 'Sarah Badel']}"
3220,3289,Yi ge dou bu neng shao (1999),Drama,http://www.imdb.com/title/tt0209189/,Not One Less (Yi ge dou bu neng shao) (1999),7.7,G,PT1H46M,Drama,1999-10-30,Color,['China'],['Mandarin'],"[' Bejing New Picture Distribution Company', ' Columbia Pictures', ' Film Productions Asia']","{'director': ['Yimou Zhang'], 'creator': ['Xiangsheng Shi'], 'actor': ['Minzhi Wei', 'Huike Zhang', 'Zhenda Tian', 'Enman Gao']}"
3221,3290,Soft Toilet Seats (1999),Comedy,http://www.imdb.com/title/tt0171764/,Soft Toilet Seats (1999),5.2,R,PT1H47M,Comedy,1999-12-23,Color,['USA'],['English'],[' STS Productions Inc.'],"{'director': ['Tina Valinsky'], 'creator': ['Tina Valinsky'], 'actor': ['David Rosen', 'Alexa Jago', 'Jonathan Aube', 'Sammi Davis']}"
3222,3291,Trois (2000),Thriller,http://www.imdb.com/title/tt0217107/,Trois (2000),4,R,PT1H33M,"['Romance', 'Thriller']",2000-03-10,Color,['USA'],['English'],"[' Rainforest Films', ' Rainforest Productions', ' TRF Productions']","{'director': ['Rob Hardy'], 'creator': ['Rob Hardy', 'Will Packer', 'Will Power', 'Valencia Walker'], 'actor': ['Gary Dourdan', 'Gretchen Palmer', 'Kenya Moore', 'Soloman K. Smith']}"
3223,3292,The Big Combo (1955),Film-Noir,http://www.imdb.com/title/tt0047878/,"Big Combo, The (1955)",7.4,Not Rated,PT1H27M,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1955-02-13,Black and White,['USA'],"['English', 'Swedish']","[' Security Pictures', ' Theodora Productions']","{'director': ['Joseph H. Lewis'], 'creator': ['Philip Yordan'], 'actor': ['Cornel Wilde', 'Richard Conte', 'Jean Wallace', 'Brian Donlevy']}"
3224,3293,Conceiving Ada (1997),Drama|Sci-Fi,http://www.imdb.com/title/tt0118882/,Conceiving Ada (1997),4.8,Not Rated,PT1H25M,"['Drama', 'Fantasy', 'Sci-Fi']",1999-02-19,Color,"['USA', 'Germany']",['English'],"[' Hotwire Productions', ' Outpost Studios']","{'director': ['Lynn Hershman-Leeson'], 'creator': ['Lynn Hershman-Leeson', 'Eileen Jones', 'Sadie Plant', 'Betty A. Toole'], 'actor': ['Tilda Swinton', 'Francesca Faridany', 'Timothy Leary', 'Karen Black']}"
3225,3294,Eaten Alive (1976),Horror,http://www.imdb.com/title/tt0074455/,Eaten Alive (1976),5.5,R,PT1H31M,"['Horror', 'Thriller']",1976-12-25,Color,['USA'],['English'],[' Mars Productions Corporation'],"{'director': ['Tobe Hooper'], 'creator': ['Alvin L. Fast', 'Mohammed Rustam', 'Kim Henkel'], 'actor': ['Neville Brand', 'Mel Ferrer', 'Carolyn Jones', 'Marilyn Burns']}"
3226,3295,Raining Stones (1993),Drama,http://www.imdb.com/title/tt0107920/,Raining Stones (1993),7.4,Not Rated,PT1H30M,"['Drama', 'Comedy']",1993-10-06,Color,['UK'],['English'],"[' Channel Four Films', ' Parallax Pictures']","{'director': ['Ken Loach'], 'creator': ['Jim Allen'], 'actor': ['Bruce Jones', 'Julie Brown', 'Gemma Phoenix', 'Ricky Tomlinson']}"
3227,3296,"To Sir, with Love (1967) ",Drama,http://www.imdb.com/title/tt0062376/,To Sir with Love (1967),7.7,Not Rated,PT1H45M,Drama,1967-06-14,Color,['UK'],['English'],"[' Columbia Pictures', ' Columbia British Productions']","{'director': ['James Clavell'], 'creator': ['E.R. Braithwaite', 'James Clavell'], 'actor': ['Sidney Poitier', 'Judy Geeson', 'Christian Roberts', 'Suzy Kendall']}"
3228,3297,With Byrd at the South Pole (1930),Documentary,http://www.imdb.com/title/tt0020594/,With Byrd at the South Pole (1930),7,Approved,PT1H22M,"['Documentary', 'Adventure']",1930-06-28,Black and White,['USA'],['English'],[' Paramount Pictures'],"{'creator': ['Julian Johnson'], 'actor': ['Richard E. Byrd', 'Clair D. Alexander', 'Bernt Balchen', 'George H. Black']}"
3229,3298,Boiler Room (2000),Drama,http://www.imdb.com/title/tt0181984/,Boiler Room (2000),7,R,PT2H,"['Crime', 'Drama', 'Thriller']",2000-02-18,Color,['USA'],"['English', 'Russian']","[' New Line Cinema', ' Team Todd']","{'director': ['Ben Younger'], 'creator': ['Ben Younger'], 'actor': ['Giovanni Ribisi', 'Vin Diesel', 'Nia Long', 'Nicky Katt']}"
3230,3299,Hanging Up (2000),Comedy|Drama,http://www.imdb.com/title/tt0162983/,Hanging Up (2000),4.8,PG-13,PT1H34M,"['Comedy', 'Drama']",2000-02-18,Color,"['Germany', 'USA']",['English'],"[' Columbia Pictures', ' Global Entertainment Productions GmbH & Company Medien KG', ' Laurence Mark Productions']","{'director': ['Diane Keaton'], 'creator': ['Delia Ephron', 'Delia Ephron', 'Nora Ephron'], 'actor': ['Diane Keaton', 'Meg Ryan', 'Lisa Kudrow', 'Walter Matthau']}"
3231,3300,Pitch Black (2000),Action|Sci-Fi,http://www.imdb.com/title/tt0134847/,Pitch Black (2000),7.1,R,PT1H49M,"['Horror', 'Sci-Fi']",2000-02-18,Color,"['USA', 'Australia']","['English', 'Arabic']","[' Polygram Filmed Entertainment', ' Interscope Communications']","{'director': ['David Twohy'], 'creator': ['Jim Wheat', 'Ken Wheat', 'Jim Wheat', 'Ken Wheat', 'David Twohy'], 'actor': ['Radha Mitchell', 'Cole Hauser', 'Vin Diesel', 'Keith David']}"
3232,3301,Wonder Boys/The Whole Nine Yards/Diamonds/Hanging Up ,Comedy|Crime,http://www.imdb.com/title/tt0701674/,"Whole Nine Yards, The (2000)",,,,Talk-Show,2000-02-19,,[],[],[],"{'actor': ['Roger Ebert', 'Michaela Pereira']}"
3233,3302,Beautiful People (1999),Comedy,http://www.imdb.com/title/tt0159272/,Beautiful People (1999),6.7,R,PT1H47M,"['Comedy', 'Drama', 'War']",1999-08-25,Color,['UK'],['English'],"[' Arts Council of England', ' British Film Institute (BFI)', ' British Screen Productions']","{'director': ['Jasmin Dizdar'], 'creator': ['Jasmin Dizdar'], 'actor': ['Thomas Goodridge', 'Faruk Pruti', 'Tony Peters', 'Dado Jehan']}"
3234,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,http://www.imdb.com/title/tt0221023/,Black Tar Heroin: The Dark End of the Street (1999),8,,PT1H15M,"['Documentary', 'Biography']",2000-03-17,Color,['USA'],['English'],[' Tapestry International Productions'],"{'director': ['Steven Okazaki'], 'creator': [], 'actor': ['Tracey Helton', 'Alice McMunn']}"
3235,3304,Blue Collar (1978),Crime|Drama,http://www.imdb.com/title/tt0077248/,Blue Collar (1978),7.6,R,PT1H54M,"['Crime', 'Drama']",1978-02-10,Color,['USA'],['English'],[' TAT Communications Company'],"{'director': ['Paul Schrader'], 'creator': ['Paul Schrader', 'Leonard Schrader', 'Sydney A. Glass'], 'actor': ['Richard Pryor', 'Harvey Keitel', 'Yaphet Kotto', 'Ed Begley Jr.']}"
3236,3305,Bluebeard (1944),Film-Noir|Horror,http://www.imdb.com/title/tt0036653/,Bluebeard (1944),6,Passed,PT1H12M,"['Crime', 'Horror', 'Thriller']",1944-11-11,Black and White,['USA'],['English'],[' Producers Releasing Corporation (PRC)'],"{'director': ['Edgar G. Ulmer'], 'creator': ['Arnold Lipp', 'Werner H. Furst', 'Pierre Gendron'], 'actor': ['John Carradine', 'Jean Parker', 'Nils Asther', 'Ludwig Stössel']}"
3237,3306,The Circus (1928),Comedy,http://www.imdb.com/title/tt0018773/,"Circus, The (1928)",8.1,G,PT1H12M,"['Comedy', 'Romance']",1928-02-17,Black and White,['USA'],['English'],[' Charles Chaplin Productions'],"{'director': ['Charles Chaplin'], 'creator': ['Charles Chaplin'], 'actor': ['Charles Chaplin', 'Merna Kennedy', 'Al Ernest Garcia', 'Harry Crocker']}"
3238,3307,City Lights (1931),Comedy|Drama|Romance,http://www.imdb.com/title/tt0021749/,City Lights (1931),8.5,G,PT1H27M,"['Comedy', 'Drama', 'Romance']",1931-03-07,Black and White,['USA'],['English'],[' Charles Chaplin Productions'],"{'director': ['Charles Chaplin'], 'creator': ['Charles Chaplin', 'Harry Carr', 'Harry Crocker'], 'actor': ['Charles Chaplin', 'Virginia Cherrill', 'Florence Lee', 'Harry Myers']}"
3239,3308,The Flamingo Kid (1984),Comedy|Drama,http://www.imdb.com/title/tt0087265/,"Flamingo Kid, The (1984)",6.2,PG-13,PT1H40M,"['Comedy', 'Drama', 'Romance']",1984-12-21,Color,['USA'],['English'],"[' ABC Motion Pictures', ' Mercury Productions (II)', ' Edgewood Productions']","{'director': ['Garry Marshall'], 'creator': ['Neal Marshall', 'Garry Marshall', 'Bo Goldman'], 'actor': ['Matt Dillon', 'Hector Elizondo', 'Molly McCarthy', 'Martha Gehman']}"
3240,3309,Such Is Life Among the Dogs (1920),Comedy,http://www.imdb.com/title/tt0403549/,"Dog's Life, A (1920)",,,,"['Animation', 'Comedy', 'Short']",1920-10-02,Black and White,['USA'],[],[' Hy Mayer Production'],"{'director': [""Henry 'Hy' Mayer""], 'creator': [""Henry 'Hy' Mayer""]}"
3241,3310,The Kid (1921),Action,http://www.imdb.com/title/tt0012349/,"Kid, The (1921)",8.3,Not Rated,PT1H8M,"['Comedy', 'Drama', 'Family']",1921-02-06,Black and White,['USA'],['English'],[' Charles Chaplin Productions'],"{'director': ['Charles Chaplin'], 'creator': ['Charles Chaplin'], 'actor': ['Charles Chaplin', 'Edna Purviance', 'Jackie Coogan', 'Carl Miller']}"
3242,3311,The Man from Laramie (1955),Western,http://www.imdb.com/title/tt0048342/,"Man from Laramie, The (1955)",7.4,Not Rated,PT1H43M,Western,1955-08-31,Color,['USA'],['English'],"[' Columbia Pictures', ' William Goetz Productions']","{'director': ['Anthony Mann'], 'creator': ['Philip Yordan', 'Frank Burt', 'Thomas T. Flynn'], 'actor': ['James Stewart', 'Arthur Kennedy', 'Donald Crisp', ""Cathy O'Donnell""]}"
3243,3312,The Wild McCullochs (1975),Drama,http://www.imdb.com/title/tt0073902/,"McCullochs, The (1975)",4.6,PG,PT1H33M,"['Drama', 'Romance']",1975-05-21,Color,['USA'],['English'],[],"{'director': ['Max Baer Jr.'], 'creator': ['Max Baer Jr.'], 'actor': ['Forrest Tucker', 'Julie Adams', 'Max Baer Jr.', 'Janice Heiden']}"
3244,3313,Class Reunion (1982),Comedy,http://www.imdb.com/title/tt0084395/,Class Reunion (1982),4.6,R,PT1H24M,"['Comedy', 'Horror']",1982-10-29,Color,['USA'],['English'],[' ABC Motion Pictures'],"{'director': ['Michael Miller'], 'creator': ['John Hughes'], 'actor': ['Gerrit Graham', 'Michael Lerner', 'Fred McCarren', 'Miriam Flynn']}"
3245,3314,The Big Trees (1952),Action|Drama,http://www.imdb.com/title/tt0044420/,"Big Trees, The (1952)",5.8,Approved,PT1H29M,"['Action', 'Romance', 'Western']",1952-03-30,Color,['USA'],['English'],[' Warner Bros.'],"{'director': ['Felix E. Feist'], 'creator': ['John Twist', 'James R. Webb', 'Kenneth Earl'], 'actor': ['Kirk Douglas', 'Eve Miller', 'Patrice Wymore', 'Edgar Buchanan']}"
3246,3315,Happy Go Lovely (1951),Musical,http://www.imdb.com/title/tt0043618/,Happy Go Lovely (1951),6.5,Approved,PT1H37M,"['Comedy', 'Musical', 'Romance']",1951-09-03,Color,['UK'],['English'],[' Marcel Hellman Productions'],"{'director': ['H. Bruce Humberstone'], 'creator': ['Val Guest', 'Friedrich Dammann', 'Herbert Rosenfeld'], 'actor': ['David Niven', 'Vera-Ellen', 'Cesar Romero', 'Bobby Howes']}"
3247,3316,Reindeer Games (2000),Action|Thriller,http://www.imdb.com/title/tt0184858/,Reindeer Games (2000),5.7,R,PT1H44M,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",2000-02-24,Color,['USA'],['English'],"[' Dimension Films', ' Marty Katz Productions']","{'director': ['John Frankenheimer'], 'creator': ['Ehren Kruger'], 'actor': ['Ben Affleck', 'Gary Sinise', 'Charlize Theron', 'James Frain']}"
3248,3317,Wonder Boys (2000),Comedy|Drama,http://www.imdb.com/title/tt0185014/,Wonder Boys (2000),7.4,R,PT1H47M,"['Comedy', 'Drama']",2000-02-25,Color,"['USA', 'Germany', 'UK', 'Japan']",['English'],"[' British Broadcasting Corporation (BBC)', ' MFF Feature Film Productions', ' Marubeni']","{'director': ['Curtis Hanson'], 'creator': ['Michael Chabon', 'Steve Kloves'], 'actor': ['Michael Douglas', 'Tobey Maguire', 'Frances McDormand', 'Robert Downey Jr.']}"
3249,3318,Deterrence (1999),Thriller,http://www.imdb.com/title/tt0158583/,Deterrence,6.4,R,PT1H44M,"['Drama', 'Thriller']",2000-03-10,Color,"['France', 'USA']",['English'],"[' Battleplan Productions', ' Moonstone Entertainment', ' TF1 International']","{'director': ['Rod Lurie'], 'creator': ['Rod Lurie'], 'actor': ['Kevin Pollak', 'Timothy Hutton', 'Sheryl Lee Ralph', 'Clotilde Courau']}"
3250,3319,Judy Berlin (1999),Drama,http://www.imdb.com/title/tt0181618/,Judy Berlin (1999),6.9,,PT1H33M,"['Comedy', 'Drama']",1999-10-06,Black and White,['USA'],['English'],"[' Caruso / Mendelsohn Productions', ' Shooting Gallery', ' Starz! Encore Entertainment']","{'director': ['Eric Mendelsohn'], 'creator': ['Eric Mendelsohn'], 'actor': ['Barbara Barrie', 'Bob Dishy', 'Edie Falco', 'Carlin Glynn']}"
3251,3320,Tilbageblik på 'Mifunes sidste sang' (2005),Comedy|Romance,http://www.imdb.com/title/tt1592809/,Mifune (Mifunes sidste sang) (1999),,,,"['Documentary', 'Short']",2005-11-18,Color,['Denmark'],['Danish'],[' Electric Parc'],"{'director': ['Erik Lennart Petersen'], 'creator': ['Erik Lennart Petersen'], 'actor': ['Anders W. Berthelsen', 'Anthony Dod Mantle', 'Iben Hjejle', 'Thomas Vinterberg']}"
3252,3321,Waiting Game (2019),Comedy,http://www.imdb.com/title/tt5883628/,"Waiting Game, The",,,PT24M,"['Short', 'Drama']",2019-02-15,Color,['USA'],['English'],"[' Kinogo Pictures', ' Liberty Atlantic Studios']","{'director': ['Jon Bloch'], 'creator': ['Jon Bloch'], 'actor': ['Dilshad Vadsaria', 'Bruce McGill', 'John Patrick Amedori', 'Roger Cross']}"
3253,3322,3 Strikes (2000),Comedy,http://www.imdb.com/title/tt0199290/,3 Strikes (2000),4.5,R,PT1H22M,Comedy,2000-03-01,Color,['USA'],['English'],"[' Absolute Entertainment (II)', ' Lithium Entertainment Group', ' Metro-Goldwyn-Mayer (MGM)']","{'director': ['DJ Pooh'], 'creator': ['DJ Pooh'], 'actor': ['Brian Hooks', ""N'Bushe Wright"", 'Faizon Love', 'E-40']}"
3254,3323,Chain of Fools (2000),Comedy|Crime,http://www.imdb.com/title/tt0194368/,Chain of Fools (2000),6.1,R,PT1H38M,"['Comedy', 'Crime']",2000-09-22,Color,['USA'],['English'],"[' Bel Air Entertainment', ' City Block Productions', ' Lord-Weaver']","{'director': ['Pontus Löwenhielm', 'Patrick von Krusenstjerna'], 'creator': ['Bix Skahill'], 'actor': ['Steve Zahn', 'Salma Hayek', 'Jeff Goldblum', 'Elijah Wood']}"
3255,3324,Drowning Mona (2000),Comedy,http://www.imdb.com/title/tt0186045/,Drowning Mona (2000),5.6,PG-13,PT1H36M,"['Comedy', 'Crime', 'Mystery']",2000-01-02,Color,['USA'],['English'],"[' Code Entertainment', ' Jersey Shore', ' Marigold Productions Inc.']","{'director': ['Nick Gomez'], 'creator': ['Peter Steinfeld'], 'actor': ['Danny DeVito', 'Bette Midler', 'Neve Campbell', 'Jamie Lee Curtis']}"
3256,3325,The Next Best Thing to Winning ,Comedy|Drama,http://www.imdb.com/title/tt0700270/,"Next Best Thing, The (2000)",,,,"['Crime', 'Drama', 'Family']",1987-02-14,,[],[],[' Motown Productions'],"{'director': ['Allen Reisner'], 'creator': ['Michael Piller'], 'actor': ['Gil Gerard', 'Nancy Stafford', 'Keye Luke', 'Ernie Reyes Jr.']}"
3257,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,http://www.imdb.com/title/tt0181151/,What Planet Are You From? (2000),5.6,R,PT1H45M,"['Comedy', 'Sci-Fi']",2000-03-03,Color,['USA'],['English'],"[' Brillstein-Grey Entertainment', ' Columbia Pictures', ' What Planet Are You From? Productions']","{'director': ['Mike Nichols'], 'creator': ['Garry Shandling', 'Michael Leeson', 'Garry Shandling', 'Michael Leeson', 'Ed Solomon', 'Peter Tolan'], 'actor': ['Garry Shandling', 'Annette Bening', 'John Goodman', 'Greg Kinnear']}"
3258,3327,Beyond the Mat (1999),Documentary,http://www.imdb.com/title/tt0218043/,Beyond the Mat (2000),7.6,R,PT1H42M,"['Documentary', 'Biography', 'Sport']",2000-03-17,Color,['USA'],['English'],"[' Universal Family and Home Entertainment', ' Imagine Entertainment', ' Lions Gate Films']","{'director': ['Barry W. Blaustein'], 'creator': ['Barry W. Blaustein'], 'actor': ['Terry Funk', 'Mick Foley', 'Jake Roberts', 'Barry W. Blaustein']}"
3259,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,http://www.imdb.com/title/tt0165798/,Ghost Dog: The Way of the Samurai (1999),7.5,R,PT1H56M,"['Action', 'Crime', 'Drama', 'Thriller']",1999-10-06,Color,"['France', 'Germany', 'USA', 'Japan']","['English', 'French']","[' Pandora Filmproduktion', ' Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD)', ' Degeto Film']","{'director': ['Jim Jarmusch'], 'creator': ['Jim Jarmusch'], 'actor': ['Forest Whitaker', 'Henry Silva', 'John Tormey', 'Cliff Gorman']}"
3260,3329,The Year My Voice Broke (1987),Drama,http://www.imdb.com/title/tt0094347/,"Year My Voice Broke, The (1987)",7.5,PG-13,PT1H43M,"['Drama', 'Romance']",1987-10-15,Color,['Australia'],['English'],[' Kennedy Miller Productions'],"{'director': ['John Duigan'], 'creator': ['John Duigan'], 'actor': ['Noah Taylor', 'Loene Carmen', 'Ben Mendelsohn', 'Graeme Blundell']}"
3261,3330,Splendor in the Grass (1961),Drama,http://www.imdb.com/title/tt0055471/,Splendor in the Grass (1961),7.8,Not Rated,PT2H4M,"['Drama', 'Romance']",1961-11-17,Color,['USA'],['English'],"[' Warner Bros.', ' Newtown Productions', ' NBI Productions']","{'director': ['Elia Kazan'], 'creator': ['William Inge'], 'actor': ['Natalie Wood', 'Warren Beatty', 'Pat Hingle', 'Audrey Christie']}"
3262,3331,My Tutor (1983),Drama,http://www.imdb.com/title/tt0085980/,My Tutor (1983),5.2,R,PT1H37M,Comedy,1983-04-22,Color,['USA'],['English'],[' Marimark Productions'],"{'director': ['George Bowers'], 'creator': ['Joe Roberts'], 'actor': ['Matt Lattanzi', 'Caren Kaye', 'Kevin McCarthy', 'Clark Brandon']}"
3263,3332,The Legend of Lobo (1962),Adventure|Children's,http://www.imdb.com/title/tt0056173/,"Legend of Lobo, The (1962)",7.1,Approved,PT1H7M,"['Adventure', 'Family']",1962-11-07,Color,['USA'],['English'],"[' Cangary', ' Walt Disney Productions']","{'creator': ['Dwight Hauser', 'James Algar', 'Ernest Thompson Seton'], 'actor': ['Rex Allen', 'Ingvald Lieberkind']}"
3264,3333,The Killing of Sister George (1968),Drama,http://www.imdb.com/title/tt0063185/,"Killing of Sister George, The (1968)",7.1,X,PT2H18M,Drama,1969-09-12,Color,['USA'],['English'],"[' Palomar Pictures (I)', ' The Associates & Aldrich Company']","{'director': ['Robert Aldrich'], 'creator': ['Frank Marcus', 'Lukas Heller'], 'actor': ['Beryl Reid', 'Susannah York', 'Coral Browne', 'Ronald Fraser']}"
3265,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,http://www.imdb.com/title/tt0040506/,Key Largo (1948),7.9,Not Rated,PT1H40M,"['Action', 'Crime', 'Drama', 'Film-Noir', 'Thriller']",1948-07-31,Black and White,['USA'],"['English', 'Italian']",[' Warner Bros.'],"{'director': ['John Huston'], 'creator': ['Richard Brooks', 'John Huston', 'Maxwell Anderson'], 'actor': ['Humphrey Bogart', 'Edward G. Robinson', 'Lauren Bacall', 'Lionel Barrymore']}"
3266,3335,Jail Bait (1954),Crime|Drama,http://www.imdb.com/title/tt0047127/,Jail Bait (1954),3.3,Unrated,PT1H11M,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1954-05-12,Black and White,['USA'],['English'],[' Howco Productions Inc.'],"{'director': ['Edward D. Wood Jr.'], 'creator': ['Alex Gordon', 'Edward D. Wood Jr.', 'Alex Gordon', 'Edward D. Wood Jr.'], 'actor': ['Lyle Talbot', 'Dolores Fuller', 'Herbert Rawlinson', 'Steve Reeves']}"
3267,3336,It Happened Here (1965),Drama,http://www.imdb.com/title/tt0055024/,It Happened Here (1961),6.8,Not Rated,PT1H33M,"['Drama', 'Fantasy', 'War']",1966-05-12,Black and White,['UK'],"['English', 'German']",[' Rath Films'],"{'director': ['Kevin Brownlow', 'Andrew Mollo'], 'creator': ['Kevin Brownlow', 'Andrew Mollo', 'Dinah Brooke', 'Jonathan Ingrams'], 'actor': ['Pauline Murray', 'Sebastian Shaw', 'Bart Allison', 'Reginald Marsh']}"
3268,3337,I'll Never Forget What's'isname (1967),Comedy|Drama,http://www.imdb.com/title/tt0061801/,I'll Never Forget What's 'is Name (1967),7.2,,PT1H37M,"['Comedy', 'Drama']",1968-02-09,Color,"['UK', 'USA']",['English'],"[' Scimitar Productions', ' Universal Pictures']","{'director': ['Michael Winner'], 'creator': ['Peter Draper'], 'actor': ['Oliver Reed', 'Orson Welles', 'Carol White', 'Harry Andrews']}"
3269,3338,For All Mankind (1989),Documentary,http://www.imdb.com/title/tt0097372/,For All Mankind (1989),8.2,Not Rated,PT1H20M,"['Documentary', 'History']",1989-05-19,Color,['USA'],['English'],"[' Apollo Associates', ' FAM Productions']","{'director': ['Al Reinert'], 'creator': [], 'actor': ['Jim Lovell', 'Ken Mattingly', 'Russell Schweickart', 'Eugene Cernan']}"
3270,3339,Cross of Iron (1977),War,http://www.imdb.com/title/tt0074695/,Cross of Iron (1977),7.5,R,PT1H59M,"['Drama', 'War']",1977-01-28,Black and White,"['UK', 'West Germany']","['English', 'Russian', 'French', 'German']","[' Anglo-EMI Productions Ltd.', ' Rapid Film', ' Terra-Filmkunst']","{'director': ['Sam Peckinpah'], 'creator': ['Julius J. Epstein', 'Walter Kelley', 'James Hamilton', 'Willi Heinrich'], 'actor': ['James Coburn', 'Maximilian Schell', 'James Mason', 'David Warner']}"
